,1,2,3
goose1.jpg,0.0109717868338558,294.3964546586279,"(3.718000888824463, 7056)"
goose10.jpg,0.015703380588876773,263.91119012364646,"(4.01999831199646, 7056)"
goose100.jpg,0.030218130878527115,220.21765077250086,"(3.801997423171997, 7056)"
goose101.jpg,0.010604939576507063,332.5599829949255,"(4.455999135971069, 7056)"
goose102.jpg,0.04171122994652406,238.31553780866815,"(3.788003444671631, 7056)"
goose103.jpg,0.0344149459193707,234.86162221021473,"(3.6530165672302246, 7056)"
goose104.jpg,0.008793055166619995,313.090294996746,"(4.039995431900024, 7056)"
goose105.jpg,0.00996221229817932,291.69446046096033,"(3.6990020275115967, 7056)"
goose106.jpg,0.005845682607476434,339.6252168585329,"(4.681000471115112, 7056)"
goose107.jpg,0.004071695420392058,313.03427109868244,"(4.556001901626587, 7056)"
goose108.jpg,0.06877360365732459,233.973101726419,"(4.017005920410156, 7056)"
goose109.jpg,0.09679602888086643,214.9937889920245,"(3.7349960803985596, 7056)"
goose11.jpg,0.014165682938684813,294.3751620854299,"(5.036005973815918, 7056)"
goose110.jpg,0.02040816326530612,282.4791386818399,"(3.9930033683776855, 7056)"
goose111.jpg,0.007486792960732192,332.9358596022619,"(5.298996686935425, 7056)"
goose112.jpg,0.028840494408475574,229.72938386716163,"(4.199997186660767, 7056)"
goose113.jpg,0.05595408895265423,213.77864164738264,"(3.6509995460510254, 7056)"
goose114.jpg,0.02027027027027027,267.0153487528041,"(3.7539947032928467, 7056)"
goose115.jpg,0.021749084249084248,258.4048441906115,"(4.260997295379639, 7056)"
goose116.jpg,0.010986781076066791,326.5865620148536,"(6.138992547988892, 7056)"
goose117.jpg,0.03454015813566375,246.30887429613995,"(4.403005361557007, 7056)"
goose118.jpg,0.039204766943253325,235.74113768084567,"(4.5409979820251465, 7056)"
goose119.jpg,0.04017857142857143,239.83310754889888,"(4.313026189804077, 7056)"
goose12.jpg,0.005053849639259698,307.2941731668367,"(5.916001558303833, 7056)"
goose120.jpg,0.031049452623631558,234.14110795845846,"(4.395996332168579, 7056)"
goose121.jpg,0.011203885149527136,294.2062091016481,"(4.656998872756958, 7056)"
goose122.jpg,0.013377926421404682,294.72388181399344,"(4.277996301651001, 7056)"
goose123.jpg,0.02794155344783389,239.1883276103552,"(5.299552917480469, 7056)"
goose124.jpg,0.016704631738800303,300.67712166464787,"(5.087998151779175, 7056)"
goose125.jpg,0.011493736811385984,299.34904024676234,"(4.9629998207092285, 7056)"
goose13.jpg,0.010136636303043768,292.6319881392913,"(5.314001083374023, 7056)"
goose14.jpg,0.03786099212380821,260.25778688533836,"(4.903294324874878, 7056)"
goose15.jpg,0.006602674360539311,290.1900590690135,"(4.856297731399536, 7056)"
goose16.jpg,0.006987771400049913,282.62013897738336,"(4.337003707885742, 7056)"
goose17.jpg,0.02406045961647216,236.99535119733946,"(4.456999063491821, 7056)"
goose18.jpg,0.007066276803118908,311.38496945661876,"(4.163996934890747, 7056)"
goose19.jpg,0.029770992366412213,251.1328537970099,"(4.363000869750977, 7056)"
goose2.jpg,0.011235955056179775,278.59454800037855,"(3.9850008487701416, 7056)"
goose20.jpg,0.06384976525821597,222.25440217425566,"(4.1620049476623535, 7056)"
goose21.jpg,0.03912676650495676,240.76894083447507,"(4.229998826980591, 7056)"
goose22.jpg,0.05432595573440644,228.25673504134778,"(4.26600456237793, 7056)"
goose23.jpg,0.010106578463800073,320.4388992633654,"(4.371001720428467, 7056)"
goose24.jpg,0.0012099213551119178,319.4336115196122,"(4.123997211456299, 7056)"
goose25.jpg,0.0007861635220125787,317.48180106300975,"(4.097993850708008, 7056)"
goose26.jpg,0.0,310.2212231042578,"(4.066995859146118, 7056)"
goose27.jpg,0.00228310502283105,316.23836292052016,"(4.083983898162842, 7056)"
goose28.jpg,0.000794912559618442,321.03092955330027,"(4.013002395629883, 7056)"
goose29.jpg,0.0019083969465648854,313.56697152407116,"(3.9929966926574707, 7056)"
goose3.jpg,0.06018518518518518,252.63538463027388,"(4.431000709533691, 7056)"
goose30.jpg,0.000946969696969697,310.8632745742798,"(4.249000072479248, 7056)"
goose31.jpg,0.014285714285714285,259.6893446241106,"(3.856997013092041, 7056)"
goose32.jpg,0.0071174377224199285,278.28962213373694,"(3.8350014686584473, 7056)"
goose33.jpg,0.0,307.13026391231654,"(3.960999011993408, 7056)"
goose34.jpg,0.024242424242424242,238.99301827170632,"(3.8269972801208496, 7056)"
goose35.jpg,0.0,319.49483559003016,"(3.837998390197754, 7056)"
goose36.jpg,0.0,317.36874321831596,"(3.62600040435791, 7056)"
goose37.jpg,0.01668806161745828,211.0867102773566,"(3.674004554748535, 7056)"
goose38.jpg,0.012359550561797753,234.42088902719905,"(3.9589991569519043, 7056)"
goose39.jpg,0.007281553398058253,301.0903982699496,"(4.975997447967529, 7056)"
goose4.jpg,0.03322283341226185,251.09788433480864,"(4.624996900558472, 7056)"
goose40.jpg,0.02203856749311295,257.8756802071115,"(4.417995452880859, 7056)"
goose41.jpg,0.006373937677053824,278.8628409307334,"(4.009001731872559, 7056)"
goose42.jpg,0.0,285.8389966328939,"(3.598996162414551, 7056)"
goose43.jpg,0.06299212598425197,271.07222970076435,"(3.556002378463745, 7056)"
goose44.jpg,0.027777777777777776,273.2100312974718,"(3.957002639770508, 7056)"
goose45.jpg,0.0,289.39197223942455,"(3.8880012035369873, 7056)"
goose46.jpg,0.08695652173913043,274.3699433699898,"(3.6210057735443115, 7056)"
goose47.jpg,0.0,296.09384791056317,"(3.9669997692108154, 7056)"
goose48.jpg,0.0,267.7040252685547,"(3.824002265930176, 7056)"
goose49.jpg,0.03350711415227544,252.44198504765208,"(4.154001474380493, 7056)"
goose5.jpg,0.03412562788048263,258.0271253581371,"(4.0149993896484375, 7056)"
goose50.jpg,0.022477522477522476,274.932957387042,"(4.833003520965576, 7056)"
goose51.jpg,0.017820980153908466,281.6048354171654,"(4.428001880645752, 7056)"
goose52.jpg,0.0,287.75528325790015,"(3.859998941421509, 7056)"
goose53.jpg,0.015279958137100993,304.9467253692483,"(4.360995292663574, 7056)"
goose54.jpg,0.01122147141035035,314.2154202537202,"(5.020004510879517, 7056)"
goose55.jpg,0.018357674823483897,280.6206781961249,"(4.810993194580078, 7056)"
goose56.jpg,0.024154978773711644,263.46266763699333,"(4.373005151748657, 7056)"
goose57.jpg,0.020702402957486137,258.40406692702317,"(3.621004104614258, 7056)"
goose58.jpg,0.03598624125252046,254.79084745883773,"(4.394007921218872, 7056)"
goose59.jpg,0.04000401545951915,235.802680971153,"(3.949000358581543, 7056)"
goose6.jpg,0.0,313.5338744077153,"(3.5970020294189453, 7056)"
goose60.jpg,0.047593405683042,247.59533795282564,"(4.033003091812134, 7056)"
goose61.jpg,0.012177223317892033,286.424017462354,"(4.412001371383667, 7056)"
goose62.jpg,0.04582929194956353,249.38927646566663,"(3.860994338989258, 7056)"
goose63.jpg,0.06450437317784256,235.30723855655324,"(4.11500096321106, 7056)"
goose64.jpg,0.024121295658166782,258.6967592955786,"(3.9410033226013184, 7056)"
goose65.jpg,0.014714732787674531,255.97395141720486,"(4.6959967613220215, 7056)"
goose66.jpg,0.023405972558514933,218.4500315268257,"(3.976999044418335, 7056)"
goose67.jpg,0.03361344537815126,238.81782439416196,"(3.9619998931884766, 7056)"
goose68.jpg,0.028959810874704492,220.8264247869487,"(4.13399863243103, 7056)"
goose69.jpg,0.03260032007586983,244.66043550524006,"(4.113993883132935, 7056)"
goose7.jpg,0.0012285012285012285,308.6931389098671,"(3.8630008697509766, 7056)"
goose70.jpg,0.08322075114833828,219.42688075067932,"(3.9370079040527344, 7056)"
goose71.jpg,0.0347571189279732,240.95124595408862,"(3.801999807357788, 7056)"
goose72.jpg,0.0248107653490328,249.88378203947872,"(4.087993621826172, 7056)"
goose73.jpg,0.026348808030112924,239.2387667695432,"(4.1599860191345215, 7056)"
goose74.jpg,0.040485568541357264,230.67456580239823,"(4.055994987487793, 7056)"
