visual_distance,"[0.02543432079255581, 0.12667813897132874, 0.13603529334068298, 0.10591647773981094, 0.11378023028373718, 0.12712669372558594, 0.11145603656768799, 0.12106740474700928, 0.1147507056593895, 0.1325751394033432, 0.1344682276248932, 0.12713706493377686, 0.12493215501308441, 0.146373450756073, 0.12034091353416443, 0.11624208092689514, 0.12504291534423828, 0.11366831511259079, 0.10958056896924973, 0.1366843283176422, 0.12451421469449997, 0.0996825098991394, 2.43986439704895, 1.9084354639053345, 1.6313817501068115, 1.5747042894363403, 2.1611289978027344, 2.594089984893799, 2.5907695293426514, 2.677544116973877, 3.1601858139038086, 4.068695545196533, 3.468233585357666, 2.673985481262207, 2.405789375305176, 2.661872625350952, 2.5490663051605225, 2.5504822731018066, 2.0639865398406982, 1.7889838218688965, 1.7789502143859863, 43.98719787597656, 1.1076103448867798, 1.1556974649429321, 1.0149714946746826, 0.7698156237602234, 0.957053542137146, 0.9715000987052917, 1.04218327999115, 1.2481027841567993, 1.252524733543396, 1.2055602073669434, 1.2740474939346313, 36.385353088378906, 3.8060860633850098, 2.9296376705169678, 1.9657447338104248, 1.7258750200271606, 1.7436141967773438, 1.63921320438385, 1.3609107732772827, 2.0156590938568115, 1.6072014570236206, 1.1704970598220825, 1.091591715812683, 1.8895959854125977, 1.6732114553451538, 3.1082160472869873, 2.6865670680999756, 6.408089637756348, 7.27800178527832, 7.069108486175537, 6.927878379821777, 10.974349021911621, 13.167533874511719, 9.806702613830566, 15.104578971862793, 11.972468376159668, 10.853636741638184, 9.021817207336426, 13.896843910217285, 8.846466064453125, 6.412230014801025, 4.651387691497803, 4.526394844055176, 3.1032397747039795, 3.5612599849700928, 3.192591428756714, 4.1872878074646, 2.858553409576416, 2.4590137004852295, 2.435758113861084, 2.6326310634613037, 2.2190968990325928, 47.89832305908203, 8.17321491241455, 7.270914554595947, 5.535694599151611, 4.501862525939941, 4.434272289276123, 3.5870988368988037, 4.037451267242432, 5.034459114074707, 3.4022140502929688, 2.866884708404541, 2.5516388416290283, 3.1306474208831787, 3.14977765083313, 3.170961380004883, 1.5981178283691406, 3.218616485595703, 2.2092125415802, 3.289315700531006, 3.775078296661377, 2.6955409049987793, 2.2902774810791016, 3.2416512966156006, 2.1124753952026367, 2.4496355056762695, 2.8549880981445312, 3.6273491382598877, 0.21371199190616608, 0.23776401579380035, 0.24314351379871368, 0.3136889636516571, 0.29250362515449524, 0.3373299837112427, 0.4452674388885498, 0.49394944310188293, 0.3529863953590393, 0.37012043595314026, 0.365370512008667, 0.3874278664588928, 0.39799773693084717, 0.4098883867263794, 0.3901000916957855, 0.4435403645038605, 0.39135846495628357, 0.3966773450374603]"
time_enc,907.0085234642029
time_play,43.52402472496033
